PL_FOOTNOTE,ACK,PARAGRAPH_ACK,LONG_AFFILIATION,EMAIL,BOLD_ACK,LONG_ACK,vspace_bib,bref_size,cserver_size,js_style,nbPages,space,idConfiguration
False,True,True,True,True,False,True,3.83,0.91,0.86,\footnotesize,5,525.3297271728516,311
False,True,True,False,False,True,False,3.62,0.86,0.78,\tiny,4,25.9036865234375,312
False,True,True,True,True,True,True,4.87,0.7,0.72,\footnotesize,5,583.3127593994141,313
False,True,True,True,True,True,False,2.16,0.78,0.76,\footnotesize,5,550.4357452392578,314
False,False,False,True,False,True,True,2.63,0.93,0.72,\footnotesize,5,600.2487335205078,315
True,False,True,False,False,True,False,4.7,0.86,0.72,\tiny,4,25.90374755859375,316
False,False,True,True,True,False,True,3.71,0.71,0.63,\footnotesize,5,659.0287704467773,317
True,False,False,False,True,False,True,1.58,0.92,0.68,\tiny,4,25.9036865234375,318
False,True,True,True,True,False,True,4.96,0.78,0.77,\tiny,4,25.9036865234375,319
False,False,False,False,False,True,False,3.89,0.82,0.61,\scriptsize,4,25.9036865234375,320
False,True,True,False,False,False,True,4.48,0.95,0.61,\tiny,4,25.9036865234375,321
True,False,True,True,True,True,True,4.45,0.82,0.61,\tiny,4,25.90374755859375,322
True,True,True,False,True,False,False,2.45,0.83,0.63,\footnotesize,5,566.3757476806641,323
True,True,True,True,False,False,True,1.43,0.71,0.85,\footnotesize,5,497.5027618408203,324
False,False,True,False,False,True,False,1.11,0.77,0.64,\scriptsize,4,25.9036865234375,325
True,True,False,True,True,True,True,4.97,0.73,0.69,\scriptsize,5,650.0617904663086,326
False,True,True,False,True,False,False,4.12,0.79,0.78,\scriptsize,5,650.0617904663086,327
True,False,False,True,False,False,True,3.15,0.74,0.66,\tiny,4,25.9036865234375,328
False,False,True,False,False,True,False,1.13,0.79,0.82,\scriptsize,5,659.0287704467773,329
True,True,False,False,True,False,True,4.6,0.84,0.77,\footnotesize,5,516.3637237548828,330
False,False,False,True,True,False,False,3.91,0.8,0.89,\tiny,4,25.9036865234375,331
True,True,False,True,False,False,True,4.42,0.91,0.62,\tiny,4,25.90374755859375,332
False,False,False,False,False,True,True,2.11,0.96,0.61,\scriptsize,4,25.9036865234375,333
False,True,True,False,False,False,False,3.47,0.94,0.65,\scriptsize,5,659.0287704467773,334
False,True,False,False,False,True,True,2.54,0.74,0.87,\footnotesize,5,575.3417510986328,335
True,True,True,True,True,False,False,2.5,0.89,0.84,\scriptsize,5,575.3417510986328,336
True,False,True,True,True,True,False,4.83,0.86,0.84,\footnotesize,5,516.3637237548828,337
False,False,True,True,False,True,True,1.24,0.88,0.74,\scriptsize,5,674.9687728881836,338
True,True,False,True,True,True,True,1.58,0.95,0.9,\footnotesize,5,481.9877624511719,339
False,True,True,False,True,True,True,4.26,1.0,0.73,\scriptsize,5,616.1887435913086,340
False,True,True,False,False,False,True,2.06,0.98,0.9,\footnotesize,5,525.3297271728516,341
False,False,False,False,False,False,True,4.03,0.71,0.84,\tiny,4,25.90374755859375,342
True,False,True,False,False,False,True,2.7,0.91,0.85,\tiny,4,25.9036865234375,343
False,False,False,True,False,False,True,2.71,0.77,0.81,\footnotesize,5,600.2487335205078,344
False,True,True,False,True,False,False,3.58,0.96,0.89,\scriptsize,5,600.2487335205078,345
False,True,True,True,True,False,False,3.04,0.9,0.84,\scriptsize,5,625.1557846069336,346
True,True,True,False,False,False,True,4.11,0.9,0.69,\tiny,4,25.9036865234375,347
False,False,False,True,False,False,True,4.97,0.93,0.73,\footnotesize,5,608.2187652587891,348
False,True,True,False,True,True,True,3.52,0.7,0.81,\scriptsize,5,625.1557846069336,349
False,False,True,False,True,False,False,2.98,0.75,0.86,\footnotesize,5,600.2487335205078,350
False,False,False,True,False,True,True,3.37,0.93,0.88,\scriptsize,5,641.0957870483398,351
False,False,True,True,True,True,True,4.5,0.92,0.82,\scriptsize,5,674.9687728881836,352
False,False,True,True,True,False,True,2.84,0.72,0.7,\footnotesize,5,641.0957870483398,353
False,True,True,False,True,True,False,2.41,0.78,0.65,\footnotesize,5,583.3127593994141,354
False,False,True,False,False,False,True,2.73,0.84,0.74,\tiny,4,25.90374755859375,355
True,True,True,False,False,False,False,1.14,0.94,0.65,\footnotesize,5,525.3297271728516,356
True,True,True,True,True,False,True,3.36,0.81,0.76,\footnotesize,5,525.3297271728516,357
True,True,True,False,True,True,True,1.92,0.78,0.87,\tiny,5,659.0287704467773,358
False,True,False,True,False,False,True,3.98,0.74,0.81,\footnotesize,5,583.3127593994141,359
False,False,True,True,False,True,True,3.99,0.84,0.87,\footnotesize,5,591.2827301025391,360
True,False,True,False,False,True,False,2.35,0.84,0.84,\tiny,4,25.9036865234375,361
False,True,True,True,False,True,True,4.85,0.88,0.65,\footnotesize,5,583.3127593994141,362
True,False,True,False,True,False,True,2.0,0.96,0.78,\tiny,4,25.9036865234375,363
True,True,True,True,False,True,False,2.16,0.72,0.72,\tiny,4,25.9036865234375,364
True,True,False,False,True,True,True,4.68,0.73,0.71,\tiny,4,25.9036865234375,365
True,False,False,True,False,False,True,3.24,0.93,0.85,\scriptsize,5,600.2487335205078,366
True,False,False,False,True,True,False,1.91,0.73,0.73,\tiny,4,25.9036865234375,367
True,False,False,True,True,True,True,1.31,0.74,0.61,\scriptsize,5,674.9687728881836,368
True,True,False,True,False,False,False,3.28,0.73,0.7,\scriptsize,5,650.0617904663086,369
True,False,True,False,True,False,True,1.77,0.81,0.85,\scriptsize,5,633.1257553100586,370
True,True,True,False,True,False,False,4.37,0.87,0.88,\scriptsize,5,575.3417510986328,371
False,False,False,True,False,True,True,3.62,0.87,0.81,\scriptsize,5,666.9987411499023,372
True,False,False,True,True,True,True,4.59,0.87,0.76,\scriptsize,5,650.0617904663086,373
True,False,True,False,True,False,True,1.18,0.84,0.79,\tiny,4,25.9036865234375,374
False,False,True,False,False,True,False,1.37,0.8,0.62,\tiny,4,25.90374755859375,375
False,True,False,True,False,False,True,4.91,0.97,0.72,\tiny,4,25.90374755859375,376
False,False,True,True,True,True,True,4.28,0.98,0.86,\footnotesize,5,575.3417510986328,377
True,True,True,False,False,True,False,1.06,0.72,0.84,\scriptsize,5,575.3417510986328,378
True,True,False,False,True,False,True,1.66,0.97,0.88,\footnotesize,5,482.2148132324219,379
False,True,True,False,False,True,False,4.92,0.74,0.78,\tiny,4,25.9036865234375,380
False,True,True,True,True,False,False,1.32,0.97,0.81,\tiny,4,25.9036865234375,381
False,False,False,True,True,False,False,4.77,0.75,0.63,\scriptsize,4,25.9036865234375,382
False,False,True,True,True,True,True,2.97,0.72,0.85,\scriptsize,5,666.9987411499023,383
False,False,False,True,False,False,True,2.34,0.94,0.8,\tiny,4,25.90374755859375,384
True,True,False,False,False,False,False,2.48,0.7,0.81,\scriptsize,5,625.1557846069336,385
True,True,False,False,True,True,True,3.73,0.81,0.75,\tiny,4,25.9036865234375,386
False,False,False,True,False,True,False,3.4,0.71,0.67,\footnotesize,5,641.0957870483398,387
True,False,True,False,False,True,False,1.08,0.88,0.75,\scriptsize,5,625.1557846069336,388
False,True,True,True,True,True,False,1.98,0.73,0.75,\tiny,4,25.9036865234375,389
False,True,False,True,True,False,False,3.25,0.8,0.64,\scriptsize,4,25.9036865234375,390
False,True,True,False,True,False,True,4.48,0.94,0.8,\scriptsize,5,616.1887435913086,391
True,False,False,True,True,False,False,2.84,0.86,0.81,\scriptsize,5,641.0957870483398,392
False,False,False,True,True,True,False,4.72,0.73,0.82,\footnotesize,5,608.2187652587891,393
True,True,False,False,False,False,False,1.47,0.77,0.81,\scriptsize,5,625.1557846069336,394
True,False,False,False,False,False,False,2.22,0.82,0.62,\tiny,4,25.90374755859375,395
True,False,False,True,True,True,False,4.97,0.99,0.63,\footnotesize,5,575.3417510986328,396
True,False,False,True,True,True,True,4.49,0.73,0.6,\tiny,4,25.90374755859375,397
False,True,True,True,True,False,True,3.91,0.92,0.74,\tiny,4,25.9036865234375,398
True,True,True,False,False,False,False,3.87,0.87,0.8,\footnotesize,5,504.4197540283203,399
True,True,True,True,False,False,True,2.78,0.74,0.68,\footnotesize,5,516.3637237548828,400
True,False,True,True,False,False,True,3.7,0.77,0.81,\tiny,4,25.9036865234375,401
False,True,False,False,True,True,True,1.61,0.98,0.73,\footnotesize,5,575.3417510986328,402
False,True,True,False,False,True,False,4.2,0.86,0.88,\tiny,4,23.66571044921875,403
True,False,False,False,False,False,True,2.58,0.96,0.68,\footnotesize,5,566.3757476806641,404
False,False,True,False,False,True,True,1.57,0.84,0.89,\scriptsize,5,625.1557846069336,405
False,True,False,True,False,True,False,1.71,0.97,0.77,\tiny,4,25.9036865234375,406
False,False,True,True,True,True,False,3.29,0.98,0.78,\tiny,4,25.9036865234375,407
True,False,False,False,False,False,True,1.53,0.71,0.83,\scriptsize,5,625.1557846069336,408
True,True,True,False,False,True,True,4.49,0.81,0.63,\footnotesize,5,550.4357452392578,409
True,True,False,False,False,True,False,3.71,0.72,0.77,\footnotesize,5,550.4357452392578,410
False,True,False,False,False,True,True,3.38,0.71,0.7,\tiny,4,25.90374755859375,411
True,False,True,True,True,True,True,1.79,0.86,0.86,\footnotesize,5,525.3297271728516,412
False,True,False,True,False,False,True,1.4,0.88,0.86,\scriptsize,5,625.1557846069336,413
False,True,False,False,True,True,False,1.15,0.99,0.82,\scriptsize,5,616.1887435913086,414
True,True,False,False,False,False,True,2.98,0.83,0.88,\footnotesize,5,501.89674377441406,415
False,False,True,True,False,False,True,3.72,0.8,0.64,\tiny,4,25.90374755859375,416
True,True,True,True,False,False,False,1.88,0.98,0.9,\footnotesize,5,466.9027404785156,417
False,False,False,False,False,False,False,1.85,1.0,0.65,\scriptsize,4,21.41973876953125,418
True,False,True,True,True,False,True,1.19,0.9,0.86,\footnotesize,5,525.3297271728516,419
False,False,False,False,False,True,True,4.71,0.82,0.63,\scriptsize,4,25.9036865234375,420
False,True,False,True,False,True,True,4.44,0.72,0.62,\tiny,4,25.90374755859375,421
False,True,False,False,False,True,False,3.93,0.76,0.8,\scriptsize,5,659.0287704467773,422
True,True,True,True,True,False,True,2.64,0.79,0.71,\tiny,4,25.9036865234375,423
False,True,True,True,True,False,False,1.36,0.72,0.79,\tiny,4,25.9036865234375,424
True,False,True,False,False,False,True,1.36,0.85,0.67,\scriptsize,5,659.0287704467773,425
True,True,True,False,False,False,False,4.39,0.76,0.76,\footnotesize,5,525.3297271728516,426
False,False,False,True,False,False,False,1.79,0.8,0.77,\tiny,4,25.9036865234375,427
False,True,False,False,True,True,True,1.08,0.97,0.77,\footnotesize,5,575.3417510986328,428
True,False,False,True,True,True,True,3.69,0.9,0.81,\tiny,4,25.90374755859375,429
False,False,False,False,False,True,True,4.58,0.8,0.89,\footnotesize,5,591.2827301025391,430
False,False,False,False,False,True,True,4.67,0.78,0.89,\scriptsize,5,659.0287704467773,431
True,True,True,True,False,False,True,4.27,0.71,0.68,\footnotesize,5,558.4057769775391,432
False,False,False,True,False,True,True,4.93,0.96,0.65,\footnotesize,5,625.1557846069336,433
True,True,True,True,True,False,False,2.12,0.86,0.76,\tiny,4,25.9036865234375,434
True,False,True,False,True,True,True,2.9,0.91,0.73,\footnotesize,5,550.4357452392578,435
False,True,True,True,True,True,False,2.62,0.81,0.78,\footnotesize,5,550.4357452392578,436
True,True,True,True,False,False,False,4.98,0.88,0.89,\scriptsize,5,276.9347839355469,437
False,True,False,True,True,True,True,4.06,0.94,0.79,\tiny,4,25.90374755859375,438
True,True,False,False,True,True,True,4.19,0.92,0.78,\tiny,4,25.9036865234375,439
False,True,True,True,False,False,False,2.12,0.96,0.88,\footnotesize,5,525.3297271728516,440
True,True,True,True,True,False,False,1.27,0.83,0.63,\footnotesize,5,558.4057769775391,441
False,False,False,True,False,False,True,3.8,0.89,0.7,\footnotesize,5,600.2487335205078,442
True,True,True,True,True,False,False,3.73,0.73,0.7,\scriptsize,5,625.1557846069336,443
False,True,True,False,False,False,False,4.86,0.89,0.83,\scriptsize,5,625.1557846069336,444
True,True,True,True,False,False,False,3.86,0.73,0.67,\scriptsize,5,625.1557846069336,445
True,True,True,True,True,False,False,3.61,0.95,0.65,\footnotesize,5,516.3637237548828,446
False,False,False,True,False,False,False,4.79,0.84,0.83,\scriptsize,5,659.0287704467773,447
True,False,True,False,False,False,True,4.66,0.99,0.89,\scriptsize,5,315.873779296875,448
True,True,True,True,True,False,True,2.86,0.98,0.69,\footnotesize,5,525.3297271728516,449
False,False,True,True,True,False,True,3.97,0.8,0.79,\tiny,4,25.90374755859375,450
True,True,True,False,True,False,True,4.41,0.74,0.89,\scriptsize,5,566.3757476806641,451
True,False,False,False,True,False,False,2.13,0.79,0.79,\footnotesize,5,550.4357452392578,452
False,True,False,False,True,False,True,1.22,0.75,0.63,\footnotesize,5,600.2487335205078,453
True,False,True,False,True,False,False,1.65,0.98,0.63,\footnotesize,5,575.3417510986328,454
True,True,True,False,False,False,True,2.03,0.87,0.79,\tiny,5,666.9987411499023,455
True,True,False,False,False,True,False,3.27,0.9,0.67,\footnotesize,5,558.4057769775391,456
True,True,False,True,False,True,True,2.29,0.88,0.61,\tiny,4,25.90374755859375,457
False,False,False,False,True,False,True,4.45,0.87,0.88,\footnotesize,5,575.3417510986328,458
False,True,False,False,False,False,True,2.63,0.79,0.76,\tiny,4,25.9036865234375,459
True,False,True,True,True,True,False,1.62,0.95,0.87,\footnotesize,5,525.3297271728516,460
True,True,True,True,False,True,False,2.52,0.75,0.89,\footnotesize,5,491.1327667236328,461
False,False,True,True,False,True,True,3.72,0.93,0.72,\footnotesize,5,600.2487335205078,462
False,False,False,True,False,True,True,1.15,0.95,0.67,\footnotesize,5,600.2487335205078,463
True,True,False,False,True,True,True,2.38,0.81,0.76,\footnotesize,5,516.3637237548828,464
False,False,True,True,True,False,True,4.12,0.93,0.72,\scriptsize,5,674.9687728881836,465
True,True,True,True,False,True,True,3.19,0.77,0.82,\scriptsize,5,575.3417510986328,466
False,True,True,True,True,True,True,1.32,0.86,0.84,\scriptsize,5,600.2487335205078,467
False,True,False,True,True,False,False,2.89,0.74,0.74,\tiny,4,25.90374755859375,468
False,False,False,False,True,False,True,4.55,0.87,0.64,\tiny,4,25.90374755859375,469
True,True,False,False,False,False,False,4.76,0.93,0.65,\tiny,4,25.9036865234375,470
True,False,True,True,False,False,False,1.47,0.71,0.87,\footnotesize,5,541.4687652587891,471
True,False,True,True,True,False,False,3.12,0.93,0.85,\tiny,4,25.9036865234375,472
True,True,False,False,True,True,False,1.93,0.96,0.69,\tiny,4,25.9036865234375,473
True,False,False,True,True,True,False,2.35,0.81,0.79,\scriptsize,5,633.1257553100586,474
True,True,False,True,True,False,True,1.37,0.84,0.9,\scriptsize,5,282.63775634765625,475
True,True,False,True,True,True,False,1.6,0.88,0.81,\tiny,4,25.9036865234375,476
False,False,False,False,True,True,True,4.97,0.74,0.64,\footnotesize,5,650.0617904663086,477
True,True,True,True,False,True,False,2.98,0.74,0.79,\scriptsize,5,591.2827301025391,478
False,False,False,False,False,False,True,4.68,0.77,0.7,\tiny,4,25.90374755859375,479
True,False,True,True,True,True,False,2.42,0.84,0.85,\tiny,4,25.9036865234375,480
True,True,False,True,False,True,False,4.84,0.85,0.87,\tiny,4,25.9036865234375,481
True,True,True,False,True,True,True,2.99,0.86,0.87,\footnotesize,5,484.49476623535156,482
True,True,False,False,True,True,False,4.69,0.76,0.86,\footnotesize,5,516.3637237548828,483
False,False,True,False,True,True,False,3.88,0.76,0.69,\tiny,4,25.90374755859375,484
True,False,True,False,True,True,True,3.03,0.81,0.64,\footnotesize,5,600.2487335205078,485
True,True,True,True,True,False,True,3.68,0.98,0.65,\scriptsize,5,625.1557846069336,486
False,True,False,True,True,False,True,4.31,0.78,0.67,\footnotesize,5,625.1557846069336,487
False,True,True,True,True,False,False,1.77,0.84,0.63,\tiny,4,25.90374755859375,488
False,False,True,True,True,True,True,1.76,0.96,0.88,\footnotesize,5,558.4057769775391,489
True,False,True,True,True,False,True,4.4,0.71,0.63,\footnotesize,5,608.2187652587891,490
True,True,False,False,False,True,True,4.5,0.96,0.67,\tiny,4,25.9036865234375,491
True,True,False,True,False,False,False,4.09,0.94,0.87,\tiny,4,25.9036865234375,492
False,True,False,True,True,False,False,3.33,0.95,0.76,\scriptsize,5,659.0287704467773,493
False,False,True,False,True,False,True,3.0,0.7,0.85,\footnotesize,5,600.2487335205078,494
True,False,True,False,True,True,False,4.73,0.91,0.6,\scriptsize,4,23.1717529296875,495
True,False,False,True,True,False,False,4.96,0.8,0.7,\tiny,4,25.90374755859375,496
True,False,True,True,True,False,True,4.94,0.9,0.87,\scriptsize,5,608.2187652587891,497
True,True,True,False,True,True,True,1.1,0.83,0.8,\footnotesize,5,488.59779357910156,498
False,True,True,True,False,True,False,2.72,0.79,0.84,\scriptsize,5,625.1557846069336,499
True,False,False,False,True,False,True,3.37,0.78,0.61,\footnotesize,5,600.2487335205078,500
True,False,True,True,True,False,False,3.25,0.82,0.66,\tiny,4,25.90374755859375,501
False,True,False,True,False,True,True,3.81,0.93,0.78,\scriptsize,5,650.0617904663086,502
True,True,True,True,False,False,False,3.29,0.93,0.71,\tiny,4,25.9036865234375,503
True,False,False,True,False,True,True,3.49,0.72,0.77,\scriptsize,5,659.0287704467773,504
True,True,True,False,False,False,False,3.57,0.8,0.88,\footnotesize,5,494.10877990722656,505
False,True,True,True,True,True,False,2.27,1.0,0.87,\scriptsize,5,583.3127593994141,506
True,False,True,True,True,False,True,3.96,0.81,0.81,\footnotesize,5,550.4357452392578,507
False,True,False,True,True,False,False,2.13,0.9,0.76,\footnotesize,5,591.2827301025391,508
True,False,False,False,False,False,False,4.72,0.76,0.89,\footnotesize,5,516.3637237548828,509
False,False,False,True,False,True,True,2.8,0.71,0.71,\tiny,4,25.90374755859375,510
True,True,True,False,True,True,False,4.0,0.93,0.75,\scriptsize,5,591.2827301025391,511
True,False,True,False,False,False,False,3.41,0.74,0.83,\tiny,4,25.9036865234375,512
True,True,True,False,False,True,True,3.26,0.95,0.82,\footnotesize,5,485.2597198486328,513
